order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
4867173151,40357,2023-10-24 22:14:00,2023-10-24 22:16:00,2,2.7,On Time,Traffic
4635037652,80201,2024-01-23 20:55:00,2024-01-23 20:50:00,-5,0.93,On Time,
2209259378,91054,2023-12-23 12:52:00,2023-12-23 12:47:00,-5,1.92,On Time,
4079286483,29223,2023-05-19 13:22:00,2023-05-19 13:24:00,2,4.18,On Time,Traffic
9506078962,82546,2024-07-05 22:13:00,2024-07-05 22:27:00,14,0.51,Slightly Delayed,Traffic
6894691072,13462,2024-03-22 12:13:00,2024-03-22 12:17:00,4,2.36,On Time,Traffic
4481256065,34584,2024-04-04 14:07:00,2024-04-04 14:29:00,22,0.53,Significantly Delayed,Traffic
5050919809,7758,2024-05-13 07:24:00,2024-05-13 07:27:00,3,4.41,On Time,Traffic
1328085383,73436,2023-05-11 11:50:00,2023-05-11 11:47:00,-3,3.29,On Time,
5382246981,18853,2023-08-30 22:08:00,2023-08-30 22:12:00,4,2.17,On Time,Traffic
5647827263,69561,2024-05-07 08:10:00,2024-05-07 08:09:00,-1,3.35,On Time,
9244268951,85934,2023-10-30 09:40:00,2023-10-30 09:44:00,4,3.0,On Time,Traffic
6217777735,29335,2024-07-22 11:39:00,2024-07-22 11:34:00,-5,1.22,On Time,
3682639473,98463,2023-11-22 00:03:00,2023-11-21 23:59:00,-4,4.65,On Time,
3859331666,83436,2023-07-02 07:49:00,2023-07-02 07:48:00,-1,3.85,On Time,
7971689217,36735,2023-10-18 13:24:00,2023-10-18 13:38:00,14,2.44,Slightly Delayed,Traffic
6822492679,70308,2023-07-28 06:25:00,2023-07-28 06:39:00,14,3.19,Slightly Delayed,Traffic
7211194993,79267,2023-09-04 03:59:00,2023-09-04 03:59:00,0,1.51,On Time,
461485679,88187,2023-08-08 00:18:00,2023-08-08 00:22:00,4,1.16,On Time,Traffic
3209732414,55281,2024-04-18 11:06:00,2024-04-18 11:06:00,0,4.14,On Time,
6537694730,46287,2024-08-15 00:54:00,2024-08-15 00:58:00,4,2.1,On Time,Traffic
7653097776,52927,2023-07-16 06:58:00,2023-07-16 06:59:00,1,3.65,On Time,Traffic
4928556641,49069,2023-09-19 15:11:00,2023-09-19 15:18:00,7,4.28,Slightly Delayed,Traffic
5905518100,87502,2023-09-25 06:47:00,2023-09-25 06:51:00,4,3.99,On Time,Traffic
8337948336,61806,2023-07-04 05:42:00,2023-07-04 05:47:00,5,3.64,On Time,Traffic
8814435884,19344,2024-08-11 14:11:00,2024-08-11 14:13:00,2,0.75,On Time,Traffic
6645415772,80224,2024-07-02 07:04:00,2024-07-02 07:00:00,-4,4.61,On Time,
5274039950,77082,2023-12-14 20:34:00,2023-12-14 20:31:00,-3,2.99,On Time,
7404052550,19555,2023-09-13 07:21:00,2023-09-13 07:18:00,-3,3.25,On Time,
8179058864,98021,2023-05-18 17:59:00,2023-05-18 17:57:00,-2,2.59,On Time,
5195997912,54621,2024-07-20 15:34:00,2024-07-20 15:29:00,-5,2.91,On Time,
3320194259,18826,2023-12-07 19:10:00,2023-12-07 19:06:00,-4,3.85,On Time,
8185684967,39742,2023-05-05 22:48:00,2023-05-05 22:49:00,1,2.05,On Time,Traffic
2324568019,84177,2023-07-06 05:18:00,2023-07-06 05:25:00,7,3.72,Slightly Delayed,Traffic
3522645150,24179,2023-05-16 07:52:00,2023-05-16 07:53:00,1,1.57,On Time,Traffic
4510488834,88472,2024-09-08 20:53:00,2024-09-08 20:53:00,0,1.56,On Time,
9433427403,44148,2023-05-17 21:11:00,2023-05-17 21:24:00,13,4.98,Slightly Delayed,Traffic
8065436106,75168,2024-01-22 01:59:00,2024-01-22 01:59:00,0,4.51,On Time,
846586265,8377,2023-07-02 16:52:00,2023-07-02 17:02:00,10,2.63,Slightly Delayed,Traffic
4337013612,14243,2023-05-15 12:42:00,2023-05-15 12:45:00,3,2.79,On Time,Traffic
8916023990,91553,2024-05-18 04:47:00,2024-05-18 04:58:00,11,1.31,Slightly Delayed,Traffic
6018805430,39582,2023-09-04 07:37:00,2023-09-04 07:41:00,4,4.16,On Time,Traffic
2676353168,61764,2024-09-10 11:32:00,2024-09-10 11:31:00,-1,3.6,On Time,
1069724600,27884,2023-07-26 11:56:00,2023-07-26 12:05:00,9,2.23,Slightly Delayed,Traffic
5503476312,28852,2024-06-16 16:03:00,2024-06-16 16:07:00,4,2.89,On Time,Traffic
4439677910,84746,2024-02-26 09:44:00,2024-02-26 09:44:00,0,1.59,On Time,
8045361592,3274,2024-10-11 12:04:00,2024-10-11 12:06:00,2,4.06,On Time,Traffic
1873731593,82405,2023-11-24 07:58:00,2023-11-24 08:01:00,3,4.21,On Time,Traffic
1126011099,7013,2024-02-21 22:09:00,2024-02-21 22:08:00,-1,0.92,On Time,
4100626744,30255,2024-10-21 01:19:00,2024-10-21 01:24:00,5,4.16,On Time,Traffic
8616880376,3557,2024-03-18 04:15:00,2024-03-18 04:35:00,20,2.86,Significantly Delayed,Traffic
1427911940,321,2024-02-24 07:14:00,2024-02-24 07:17:00,3,2.28,On Time,Traffic
4416398885,89868,2024-10-22 06:57:00,2024-10-22 06:56:00,-1,1.05,On Time,
2584579895,40539,2024-01-12 20:57:00,2024-01-12 20:55:00,-2,2.26,On Time,
7770651576,65051,2023-09-04 00:28:00,2023-09-04 00:51:00,23,4.1,Significantly Delayed,Traffic
3705985582,64445,2023-08-19 23:35:00,2023-08-19 23:36:00,1,2.11,On Time,Traffic
5160295213,99136,2024-01-25 20:59:00,2024-01-25 20:59:00,0,2.45,On Time,
4374285559,77397,2024-09-02 03:11:00,2024-09-02 03:18:00,7,2.49,Slightly Delayed,Traffic
9096638812,82494,2023-12-05 02:11:00,2023-12-05 02:10:00,-1,2.07,On Time,
2888179397,21483,2023-08-26 19:09:00,2023-08-26 19:17:00,8,1.89,Slightly Delayed,Traffic
3387165389,5218,2024-07-14 09:24:00,2024-07-14 09:24:00,0,2.13,On Time,
1925647539,74222,2023-08-14 15:48:00,2023-08-14 15:49:00,1,1.39,On Time,Traffic
6160848562,3350,2023-09-10 19:57:00,2023-09-10 20:02:00,5,3.71,On Time,Traffic
2343495895,92896,2024-08-04 14:34:00,2024-08-04 14:33:00,-1,2.17,On Time,
8812220964,67129,2023-08-29 16:38:00,2023-08-29 16:43:00,5,3.5,On Time,Traffic
8640364495,26749,2023-05-13 23:03:00,2023-05-13 23:13:00,10,3.03,Slightly Delayed,Traffic
4610687284,4338,2023-09-26 10:48:00,2023-09-26 10:53:00,5,4.69,On Time,Traffic
189431942,73313,2024-01-23 12:47:00,2024-01-23 12:45:00,-2,4.37,On Time,
1746826454,85938,2024-01-05 01:52:00,2024-01-05 01:50:00,-2,0.64,On Time,
948345459,89820,2024-03-23 04:25:00,2024-03-23 04:35:00,10,1.25,Slightly Delayed,Traffic
9959881029,36005,2024-09-30 03:34:00,2024-09-30 03:44:00,10,0.93,Slightly Delayed,Traffic
621213006,42600,2024-07-22 04:39:00,2024-07-22 04:40:00,1,1.61,On Time,Traffic
1772464528,47913,2023-09-07 21:22:00,2023-09-07 21:23:00,1,2.23,On Time,Traffic
7732863862,10377,2023-08-02 04:11:00,2023-08-02 04:13:00,2,3.32,On Time,Traffic
3064828239,46175,2024-02-18 07:49:00,2024-02-18 07:54:00,5,4.66,On Time,Traffic
6363526452,870,2023-10-10 23:16:00,2023-10-10 23:18:00,2,2.76,On Time,Traffic
6988011282,63272,2024-10-30 17:18:00,2024-10-30 17:17:00,-1,3.17,On Time,
8523250818,69177,2024-02-11 19:05:00,2024-02-11 19:01:00,-4,1.28,On Time,
5595210484,82974,2023-05-17 01:19:00,2023-05-17 01:27:00,8,2.21,Slightly Delayed,Traffic
1461081366,36779,2024-08-15 23:16:00,2024-08-15 23:23:00,7,3.78,Slightly Delayed,Traffic
4922364507,69143,2024-07-06 08:57:00,2024-07-06 08:59:00,2,2.96,On Time,Traffic
6597871211,42842,2024-05-03 00:47:00,2024-05-03 00:48:00,1,2.44,On Time,Traffic
2719816862,89017,2024-09-20 21:09:00,2024-09-20 21:24:00,15,2.7,Slightly Delayed,Traffic
9830788650,26304,2023-07-07 08:12:00,2023-07-07 08:17:00,5,4.22,On Time,Traffic
140980199,72398,2024-03-05 14:27:00,2024-03-05 14:36:00,9,1.97,Slightly Delayed,Traffic
7595842583,3254,2024-02-24 08:13:00,2024-02-24 08:18:00,5,1.8,On Time,Traffic
2390228992,70541,2023-07-31 17:08:00,2023-07-31 17:08:00,0,4.68,On Time,
8178738469,89094,2023-06-12 06:03:00,2023-06-12 06:13:00,10,4.95,Slightly Delayed,Traffic
9964671001,5380,2024-03-14 18:06:00,2024-03-14 18:02:00,-4,1.4,On Time,
1258689954,51547,2024-03-31 02:41:00,2024-03-31 02:43:00,2,2.97,On Time,Traffic
4647158015,93276,2023-11-18 13:40:00,2023-11-18 13:52:00,12,1.02,Slightly Delayed,Traffic
2382974038,81484,2024-05-16 17:01:00,2024-05-16 17:04:00,3,3.41,On Time,Traffic
3663827875,25542,2023-11-02 20:46:00,2023-11-02 21:10:00,24,2.92,Significantly Delayed,Traffic
6501113916,30138,2024-01-07 17:05:00,2024-01-07 17:09:00,4,3.28,On Time,Traffic
3300719369,14792,2024-05-25 03:57:00,2024-05-25 04:02:00,5,4.37,On Time,Traffic
3239722852,63051,2023-07-02 09:43:00,2023-07-02 09:39:00,-4,0.68,On Time,
6694899030,72101,2024-09-21 16:44:00,2024-09-21 16:57:00,13,1.64,Slightly Delayed,Traffic
992895707,95191,2023-05-14 22:51:00,2023-05-14 22:57:00,6,4.39,Slightly Delayed,Traffic
8432150432,4319,2024-05-11 16:33:00,2024-05-11 16:33:00,0,4.15,On Time,
6220520171,82788,2023-12-01 00:21:00,2023-12-01 00:20:00,-1,0.95,On Time,
735608722,4090,2024-06-08 09:48:00,2024-06-08 10:02:00,14,2.64,Slightly Delayed,Traffic
7303161073,80732,2024-03-15 00:15:00,2024-03-15 00:20:00,5,3.14,On Time,Traffic
9783380107,37808,2024-06-09 08:18:00,2024-06-09 08:18:00,0,1.55,On Time,
3835886077,58336,2023-11-19 17:51:00,2023-11-19 17:49:00,-2,1.06,On Time,
8140652447,16128,2024-04-15 11:39:00,2024-04-15 11:36:00,-3,4.81,On Time,
6412390967,19522,2024-02-03 20:35:00,2024-02-03 20:37:00,2,3.04,On Time,Traffic
6688575911,28472,2023-12-26 19:01:00,2023-12-26 19:04:00,3,3.47,On Time,Traffic
3890111511,51181,2024-09-09 23:52:00,2024-09-10 00:11:00,19,3.55,Significantly Delayed,Traffic
5145256852,60056,2024-09-10 19:25:00,2024-09-10 19:43:00,18,4.37,Significantly Delayed,Traffic
7375057413,80419,2023-05-17 22:35:00,2023-05-17 22:44:00,9,4.64,Slightly Delayed,Traffic
3047491006,3770,2024-09-21 22:03:00,2024-09-21 22:08:00,5,0.69,On Time,Traffic
7715738110,78052,2023-05-10 22:25:00,2023-05-10 22:29:00,4,0.64,On Time,Traffic
6191554160,17582,2023-07-20 23:26:00,2023-07-20 23:24:00,-2,4.32,On Time,
896919031,61896,2024-10-08 03:12:00,2024-10-08 03:11:00,-1,3.17,On Time,
1535818185,11471,2024-05-03 16:42:00,2024-05-03 16:37:00,-5,3.44,On Time,
4428830794,1874,2024-06-18 23:41:00,2024-06-18 23:44:00,3,4.36,On Time,Traffic
3610035622,94062,2024-04-04 03:46:00,2024-04-04 03:44:00,-2,2.96,On Time,
8674445072,98361,2024-08-04 05:42:00,2024-08-04 05:44:00,2,1.92,On Time,Traffic
9623704312,5220,2024-02-24 22:21:00,2024-02-24 22:23:00,2,0.75,On Time,Traffic
7786002894,99820,2023-12-21 13:06:00,2023-12-21 13:12:00,6,2.8,Slightly Delayed,Traffic
3264409553,61878,2023-03-30 18:48:00,2023-03-30 19:12:00,24,4.86,Significantly Delayed,Traffic
7736534043,83856,2023-05-28 08:33:00,2023-05-28 08:29:00,-4,4.36,On Time,
5936596117,1771,2024-10-25 12:28:00,2024-10-25 12:23:00,-5,2.78,On Time,
1980087245,98576,2023-06-16 19:46:00,2023-06-16 19:49:00,3,3.77,On Time,Traffic
8861557989,38818,2024-08-25 06:22:00,2024-08-25 06:18:00,-4,3.9,On Time,
6702391437,44685,2024-01-21 18:15:00,2024-01-21 18:32:00,17,1.73,Significantly Delayed,Traffic
6385452188,84550,2024-06-04 21:39:00,2024-06-04 21:43:00,4,4.06,On Time,Traffic
8813216380,388,2024-10-09 12:17:00,2024-10-09 12:27:00,10,2.93,Slightly Delayed,Traffic
5563712992,8510,2024-01-11 16:43:00,2024-01-11 16:47:00,4,4.23,On Time,Traffic
966468552,64064,2023-06-24 01:55:00,2023-06-24 01:53:00,-2,2.29,On Time,
4368529506,98277,2024-06-30 01:34:00,2024-06-30 01:40:00,6,1.15,Slightly Delayed,Traffic
3777009463,36810,2024-09-01 08:24:00,2024-09-01 08:23:00,-1,3.36,On Time,
3560912801,16585,2024-09-09 00:07:00,2024-09-09 00:02:00,-5,2.69,On Time,
1741224538,28254,2023-03-29 00:40:00,2023-03-29 00:40:00,0,1.04,On Time,
4579251445,63271,2023-08-28 15:48:00,2023-08-28 15:48:00,0,2.51,On Time,
3438127101,80040,2023-11-27 16:50:00,2023-11-27 16:52:00,2,2.44,On Time,Traffic
9741958794,4642,2024-08-20 07:43:00,2024-08-20 07:51:00,8,1.52,Slightly Delayed,Traffic
882082341,64310,2024-10-10 12:49:00,2024-10-10 13:00:00,11,2.1,Slightly Delayed,Traffic
3629321763,93253,2024-08-06 19:03:00,2024-08-06 19:05:00,2,0.84,On Time,Traffic
888938572,28461,2023-04-02 20:49:00,2023-04-02 20:54:00,5,4.8,On Time,Traffic
5263181887,28643,2024-09-28 22:13:00,2024-09-28 22:18:00,5,1.24,On Time,Traffic
7071557807,70989,2024-04-29 11:24:00,2024-04-29 11:32:00,8,4.81,Slightly Delayed,Traffic
6888804296,27520,2024-10-24 22:40:00,2024-10-24 22:42:00,2,3.51,On Time,Traffic
814182718,18293,2023-11-17 22:30:00,2023-11-17 22:25:00,-5,1.14,On Time,
3513524740,96517,2024-07-03 12:20:00,2024-07-03 12:42:00,22,3.09,Significantly Delayed,Traffic
1234169434,73458,2023-10-17 21:03:00,2023-10-17 21:07:00,4,2.23,On Time,Traffic
2577990012,81801,2023-09-22 03:13:00,2023-09-22 03:13:00,0,3.35,On Time,
8446065263,38584,2023-11-15 02:10:00,2023-11-15 02:16:00,6,1.74,Slightly Delayed,Traffic
4220970302,93466,2024-11-01 10:03:00,2024-11-01 09:59:00,-4,1.84,On Time,
5712516128,41787,2023-07-14 21:33:00,2023-07-14 21:34:00,1,3.96,On Time,Traffic
807167715,15159,2024-08-28 21:32:00,2024-08-28 21:29:00,-3,2.07,On Time,
213972345,5515,2024-06-14 23:26:00,2024-06-14 23:28:00,2,2.86,On Time,Traffic
1013762407,89281,2024-10-19 07:14:00,2024-10-19 07:38:00,24,2.11,Significantly Delayed,Traffic
5234194751,47252,2024-02-19 05:02:00,2024-02-19 05:06:00,4,1.42,On Time,Traffic
1389077693,1965,2023-06-27 18:12:00,2023-06-27 18:26:00,14,3.0,Slightly Delayed,Traffic
1895143216,68226,2023-03-25 20:23:00,2023-03-25 20:28:00,5,4.21,On Time,Traffic
3667250123,34707,2024-03-04 06:27:00,2024-03-04 06:53:00,26,2.28,Significantly Delayed,Traffic
6430529802,72291,2023-07-23 15:14:00,2023-07-23 15:09:00,-5,2.39,On Time,
4856277700,85395,2023-08-17 23:05:00,2023-08-17 23:21:00,16,2.92,Significantly Delayed,Traffic
1492403962,88981,2023-07-09 02:03:00,2023-07-09 02:06:00,3,1.18,On Time,Traffic
4348167632,62399,2023-11-29 06:04:00,2023-11-29 05:59:00,-5,2.38,On Time,
3682471195,94268,2023-12-06 04:30:00,2023-12-06 04:44:00,14,4.09,Slightly Delayed,Traffic
6888837939,18096,2024-03-27 15:05:00,2024-03-27 15:00:00,-5,1.99,On Time,
2278004109,72611,2024-09-01 04:00:00,2024-09-01 04:07:00,7,0.76,Slightly Delayed,Traffic
7471013149,21505,2024-10-13 13:00:00,2024-10-13 13:08:00,8,2.74,Slightly Delayed,Traffic
755745232,25231,2024-10-02 02:09:00,2024-10-02 02:20:00,11,1.87,Slightly Delayed,Traffic
2963187161,20323,2024-06-18 12:24:00,2024-06-18 12:36:00,12,2.14,Slightly Delayed,Traffic
3980591844,16450,2023-06-20 03:45:00,2023-06-20 03:50:00,5,4.88,On Time,Traffic
9960808976,27708,2024-04-08 03:53:00,2024-04-08 03:50:00,-3,4.17,On Time,
8740552000,40753,2023-05-16 12:00:00,2023-05-16 12:11:00,11,1.82,Slightly Delayed,Traffic
9230099449,45467,2023-05-08 04:14:00,2023-05-08 04:10:00,-4,3.75,On Time,
4277432248,33604,2023-05-10 21:45:00,2023-05-10 21:41:00,-4,4.78,On Time,
3624765984,26888,2023-12-11 08:35:00,2023-12-11 08:30:00,-5,2.89,On Time,
8533110341,45197,2023-06-14 09:14:00,2023-06-14 09:21:00,7,1.21,Slightly Delayed,Traffic
5036664068,54985,2023-11-06 08:03:00,2023-11-06 08:00:00,-3,1.44,On Time,
9989636336,91946,2024-05-24 07:45:00,2024-05-24 07:59:00,14,4.86,Slightly Delayed,Traffic
2843642858,39226,2024-03-14 07:05:00,2024-03-14 07:07:00,2,1.92,On Time,Traffic
7510849424,35153,2024-03-08 04:30:00,2024-03-08 04:29:00,-1,3.62,On Time,
8744806310,19395,2023-07-04 00:02:00,2023-07-03 23:59:00,-3,2.89,On Time,
7605774154,78836,2024-02-02 23:57:00,2024-02-02 23:55:00,-2,4.44,On Time,
6904233594,24070,2024-08-09 22:04:00,2024-08-09 22:00:00,-4,1.53,On Time,
6371336060,17953,2024-07-21 20:22:00,2024-07-21 20:19:00,-3,2.4,On Time,
8137624530,85372,2023-10-25 00:15:00,2023-10-25 00:27:00,12,4.67,Slightly Delayed,Traffic
9131474241,7186,2024-10-18 17:12:00,2024-10-18 17:07:00,-5,2.16,On Time,
7413772322,77018,2023-06-12 15:56:00,2023-06-12 15:58:00,2,3.33,On Time,Traffic
9400852015,92978,2024-07-01 07:08:00,2024-07-01 07:19:00,11,4.72,Slightly Delayed,Traffic
4867437863,48327,2024-01-25 03:11:00,2024-01-25 03:25:00,14,2.82,Slightly Delayed,Traffic
4219458877,45483,2023-12-27 03:00:00,2023-12-27 03:22:00,22,3.86,Significantly Delayed,Traffic
35135941,64624,2024-07-29 18:26:00,2024-07-29 18:21:00,-5,3.09,On Time,
4754258275,81493,2023-09-16 13:54:00,2023-09-16 13:52:00,-2,0.79,On Time,
9195687538,17689,2024-01-06 12:06:00,2024-01-06 12:36:00,30,0.63,Significantly Delayed,Traffic
344554037,53784,2023-11-10 08:34:00,2023-11-10 08:52:00,18,2.49,Significantly Delayed,Traffic
7503255456,31307,2023-08-03 21:30:00,2023-08-03 21:46:00,16,1.57,Significantly Delayed,Traffic
5903638531,30906,2023-05-02 16:58:00,2023-05-02 16:56:00,-2,0.73,On Time,
1670694517,54015,2024-08-09 17:55:00,2024-08-09 17:50:00,-5,1.62,On Time,
2369121788,509,2024-05-28 21:37:00,2024-05-28 21:41:00,4,4.9,On Time,Traffic
6012082951,9667,2023-05-17 06:23:00,2023-05-17 06:26:00,3,2.52,On Time,Traffic
3675914158,57846,2024-03-08 06:23:00,2024-03-08 06:36:00,13,1.98,Slightly Delayed,Traffic
1396605672,87368,2024-01-07 02:09:00,2024-01-07 02:06:00,-3,3.09,On Time,
4260996213,14963,2023-04-12 12:55:00,2023-04-12 13:12:00,17,1.23,Significantly Delayed,Traffic
4749534376,33915,2024-05-19 00:49:00,2024-05-19 00:44:00,-5,4.34,On Time,
6095091385,58226,2024-07-11 07:18:00,2024-07-11 07:31:00,13,3.14,Slightly Delayed,Traffic
1131338162,72596,2024-02-03 12:11:00,2024-02-03 12:09:00,-2,3.25,On Time,
6100236720,91266,2023-08-24 13:12:00,2023-08-24 13:14:00,2,2.93,On Time,Traffic
3363683548,93499,2024-02-09 10:32:00,2024-02-09 10:32:00,0,1.2,On Time,
8721540965,67650,2024-07-05 13:13:00,2024-07-05 13:12:00,-1,4.87,On Time,
1712456261,26493,2023-10-15 10:50:00,2023-10-15 10:49:00,-1,4.91,On Time,
760930025,62735,2023-06-19 18:48:00,2023-06-19 18:46:00,-2,3.35,On Time,
5652465358,54033,2024-06-17 18:23:00,2024-06-17 18:44:00,21,0.59,Significantly Delayed,Traffic
3580915899,64163,2023-10-23 18:28:00,2023-10-23 18:23:00,-5,2.33,On Time,
1174382816,82185,2024-08-14 21:05:00,2024-08-14 21:06:00,1,1.42,On Time,Traffic
3200474667,16148,2024-09-17 19:14:00,2024-09-17 19:10:00,-4,0.98,On Time,
7474651061,94198,2023-06-09 22:52:00,2023-06-09 22:47:00,-5,2.11,On Time,
1892282465,2804,2023-08-23 02:00:00,2023-08-23 01:59:00,-1,3.49,On Time,
3859828998,39119,2023-04-14 04:01:00,2023-04-14 04:00:00,-1,0.78,On Time,
2554590672,36934,2023-12-03 13:02:00,2023-12-03 13:05:00,3,2.42,On Time,Traffic
9667675052,94350,2023-09-29 13:36:00,2023-09-29 13:40:00,4,3.23,On Time,Traffic
8382437838,84984,2024-05-30 16:17:00,2024-05-30 16:15:00,-2,3.02,On Time,
6247090607,96576,2023-10-07 15:54:00,2023-10-07 15:56:00,2,3.76,On Time,Traffic
5004073261,62540,2024-06-16 17:38:00,2024-06-16 17:51:00,13,0.86,Slightly Delayed,Traffic
6595898122,99156,2024-07-13 20:57:00,2024-07-13 20:53:00,-4,2.95,On Time,
9844371682,70915,2023-06-10 20:40:00,2023-06-10 20:35:00,-5,3.43,On Time,
7198169379,92952,2023-07-13 21:14:00,2023-07-13 21:22:00,8,2.25,Slightly Delayed,Traffic
2815855636,6074,2023-07-28 10:29:00,2023-07-28 10:32:00,3,1.93,On Time,Traffic
6033660622,82054,2023-04-12 15:24:00,2023-04-12 15:31:00,7,3.74,Slightly Delayed,Traffic
7944056454,83225,2023-05-22 23:50:00,2023-05-22 23:52:00,2,4.19,On Time,Traffic
4354264440,3704,2023-12-13 11:20:00,2023-12-13 11:32:00,12,4.26,Slightly Delayed,Traffic
5623096090,13931,2023-08-25 12:54:00,2023-08-25 12:54:00,0,0.9,On Time,
701856661,15464,2024-06-10 01:32:00,2024-06-10 01:31:00,-1,3.71,On Time,
1911276445,18487,2024-10-20 14:54:00,2024-10-20 15:06:00,12,2.99,Slightly Delayed,Traffic
9323909987,7906,2024-05-09 04:15:00,2024-05-09 04:13:00,-2,0.6,On Time,
1988898073,21707,2024-02-21 11:44:00,2024-02-21 11:54:00,10,1.17,Slightly Delayed,Traffic
6457671753,50589,2024-01-07 23:51:00,2024-01-07 23:48:00,-3,1.96,On Time,
3556497272,79803,2024-10-18 10:32:00,2024-10-18 10:35:00,3,4.09,On Time,Traffic
2182762247,8763,2023-09-06 20:47:00,2023-09-06 20:43:00,-4,2.61,On Time,
6026842782,57323,2024-08-27 20:11:00,2024-08-27 20:10:00,-1,1.19,On Time,
1227108607,36907,2024-09-18 12:49:00,2024-09-18 12:52:00,3,3.36,On Time,Traffic
9362226645,29024,2024-05-12 05:18:00,2024-05-12 05:27:00,9,3.5,Slightly Delayed,Traffic
6313785973,34181,2023-03-21 03:28:00,2023-03-21 03:38:00,10,1.22,Slightly Delayed,Traffic
1297253359,20964,2024-04-24 09:29:00,2024-04-24 09:38:00,9,3.5,Slightly Delayed,Traffic
6138091203,27226,2023-09-09 06:11:00,2023-09-09 06:06:00,-5,4.3,On Time,
4770739350,96604,2024-07-12 19:55:00,2024-07-12 20:22:00,27,3.34,Significantly Delayed,Traffic
6253838449,92207,2024-06-11 00:49:00,2024-06-11 00:51:00,2,1.37,On Time,Traffic
1015708455,35032,2023-09-04 18:11:00,2023-09-04 18:19:00,8,2.74,Slightly Delayed,Traffic
2201201842,7484,2023-10-02 13:29:00,2023-10-02 13:24:00,-5,1.61,On Time,
200000051,58741,2023-10-04 20:21:00,2023-10-04 20:17:00,-4,4.86,On Time,
409570377,6848,2024-03-27 14:57:00,2024-03-27 15:12:00,15,3.53,Slightly Delayed,Traffic
5944464513,80133,2023-03-25 16:57:00,2023-03-25 16:55:00,-2,4.49,On Time,
7064377287,30746,2024-09-02 07:48:00,2024-09-02 07:48:00,0,3.87,On Time,
7763036477,11382,2024-08-14 20:39:00,2024-08-14 20:34:00,-5,2.35,On Time,
7494002152,12465,2024-05-01 06:48:00,2024-05-01 06:44:00,-4,4.81,On Time,
692127479,59887,2024-07-09 23:27:00,2024-07-09 23:22:00,-5,3.54,On Time,
7544245121,48705,2024-09-26 18:11:00,2024-09-26 18:19:00,8,0.74,Slightly Delayed,Traffic
4429641190,56195,2023-06-18 06:03:00,2023-06-18 06:04:00,1,3.43,On Time,Traffic
8093366865,55773,2024-10-16 12:03:00,2024-10-16 12:30:00,27,1.97,Significantly Delayed,Traffic
6269075067,40584,2023-11-16 00:09:00,2023-11-16 00:06:00,-3,3.95,On Time,
4056304110,32614,2023-11-25 12:19:00,2023-11-25 12:37:00,18,1.37,Significantly Delayed,Traffic
4447978623,26809,2024-08-21 07:12:00,2024-08-21 07:12:00,0,4.74,On Time,
5875285677,55480,2023-05-20 10:53:00,2023-05-20 10:57:00,4,1.55,On Time,Traffic
4177774653,8589,2024-05-20 10:53:00,2024-05-20 10:55:00,2,3.63,On Time,Traffic
502632296,67946,2024-05-15 19:50:00,2024-05-15 19:53:00,3,4.42,On Time,Traffic
5037688536,166,2024-02-24 05:54:00,2024-02-24 06:22:00,28,3.96,Significantly Delayed,Traffic
6844277478,29959,2024-08-28 17:16:00,2024-08-28 17:23:00,7,4.59,Slightly Delayed,Traffic
3368317718,96055,2024-06-01 00:17:00,2024-06-01 00:12:00,-5,4.71,On Time,
913881994,98626,2024-08-04 21:40:00,2024-08-04 21:41:00,1,4.43,On Time,Traffic
6445700839,94758,2024-03-06 15:45:00,2024-03-06 15:48:00,3,1.13,On Time,Traffic
101613683,59292,2023-06-29 21:03:00,2023-06-29 20:58:00,-5,4.08,On Time,
7094586913,74282,2023-10-01 21:05:00,2023-10-01 21:06:00,1,4.54,On Time,Traffic
2478557609,53936,2024-06-15 14:59:00,2024-06-15 15:12:00,13,1.9,Slightly Delayed,Traffic
9516720368,46734,2024-04-04 20:21:00,2024-04-04 20:22:00,1,3.37,On Time,Traffic
3808010352,50711,2024-02-17 02:42:00,2024-02-17 02:40:00,-2,1.51,On Time,
7921886899,97509,2023-07-01 03:01:00,2023-07-01 02:58:00,-3,3.69,On Time,
6818712547,65099,2023-12-27 06:15:00,2023-12-27 06:13:00,-2,2.26,On Time,
4538204462,4874,2024-02-26 18:29:00,2024-02-26 18:30:00,1,2.06,On Time,Traffic
2008331630,19684,2023-07-13 00:50:00,2023-07-13 00:50:00,0,4.14,On Time,
3901338038,93090,2024-08-23 04:04:00,2024-08-23 04:06:00,2,3.21,On Time,Traffic
1483786406,99066,2023-03-25 07:41:00,2023-03-25 08:09:00,28,3.36,Significantly Delayed,Traffic
5022936426,86251,2023-09-18 03:46:00,2023-09-18 03:41:00,-5,3.99,On Time,
5470875365,79541,2024-03-31 08:21:00,2024-03-31 08:23:00,2,0.75,On Time,Traffic
7144611408,55520,2023-08-18 08:39:00,2023-08-18 08:37:00,-2,4.62,On Time,
9411421675,51778,2024-01-24 10:39:00,2024-01-24 10:42:00,3,4.6,On Time,Traffic
7315949343,72063,2023-09-17 22:50:00,2023-09-17 22:49:00,-1,4.42,On Time,
9430475133,41262,2023-03-25 02:04:00,2023-03-25 02:07:00,3,3.39,On Time,Traffic
3062145702,8248,2024-06-21 15:09:00,2024-06-21 15:13:00,4,2.9,On Time,Traffic
